Data Point Listing of File E:\testdata\LiCl_ref1.tnt
Starting Point:	1	Ending Point:	8192
Real	Imag	usec
5.000	-2.000	155850.000
4.000	-5.000	155900.000
0.000	-8.000	155950.000
1.000	-3.000	156000.000
4.000	-1.000	156050.000
-1.000	3.000	156100.000
1.000	-5.000	156150.000
-1.000	-1.000	156200.000
-2.000	-2.000	156250.000
6.000	-9.000	156300.000
-1.000	-2.000	156350.000
-2.000	-5.000	156400.000
7.000	-3.000	156450.000
6.000	-1.000	156500.000
2.000	-2.000	156550.000
8.000	-1.000	156600.000
1.000	-3.000	156650.000
3.000	-1.000	156700.000
1.000	-1.000	156750.000
3.000	-2.000	156800.000
4.000	3.000	156850.000
5.000	-2.000	156900.000
5.000	-2.000	156950.000
3.000	0.000	157000.000
4.000	-1.000	157050.000
0.000	1.000	157100.000
2.000	-2.000	157150.000
1.000	-5.000	157200.000
-1.000	6.000	157250.000
7.000	0.000	157300.000
3.000	0.000	157350.000
3.000	-4.000	157400.000
2.000	-6.000	157450.000
-2.000	1.000	157500.000
4.000	-1.000	157550.000
4.000	2.000	157600.000
6.000	-2.000	157650.000
5.000	-2.000	157700.000
1.000	0.000	157750.000
-4.000	-3.000	157800.000
3.000	-6.000	157850.000
2.000	-1.000	157900.000
8.000	-4.000	157950.000
6.000	-3.000	158000.000
1.000	2.000	158050.000
3.000	0.000	158100.000
6.000	-1.000	158150.000
-2.000	2.000	158200.000
4.000	7.000	158250.000
7.000	-2.000	158300.000
1.000	-3.000	158350.000
3.000	-6.000	158400.000
3.000	2.000	158450.000
-1.000	-1.000	158500.000
6.000	-2.000	158550.000
3.000	-7.000	158600.000
4.000	-5.000	158650.000
5.000	-1.000	158700.000
1.000	-6.000	158750.000
1.000	1.000	158800.000
2.000	3.000	158850.000
1.000	0.000	158900.000
1.000	-1.000	158950.000
4.000	-2.000	159000.000
4.000	-2.000	159050.000
1.000	0.000	159100.000
5.000	1.000	159150.000
3.000	-2.000	159200.000
2.000	2.000	159250.000
2.000	0.000	159300.000
0.000	1.000	159350.000
4.000	1.000	159400.000
0.000	-2.000	159450.000
7.000	-4.000	159500.000
4.000	-2.000	159550.000
2.000	-1.000	159600.000
3.000	4.000	159650.000
2.000	3.000	159700.000
1.000	-4.000	159750.000
-2.000	-1.000	159800.000
4.000	-6.000	159850.000
0.000	-8.000	159900.000
7.000	-3.000	159950.000
1.000	-3.000	160000.000
1.000	-3.000	160050.000
7.000	-2.000	160100.000
4.000	-2.000	160150.000
-1.000	-1.000	160200.000
-2.000	1.000	160250.000
4.000	-4.000	160300.000
5.000	0.000	160350.000
-2.000	0.000	160400.000
2.000	-2.000	160450.000
0.000	-6.000	160500.000
-3.000	-7.000	160550.000
4.000	-1.000	160600.000
2.000	-4.000	160650.000
6.000	-2.000	160700.000
4.000	-2.000	160750.000
1.000	-3.000	160800.000
0.000	-1.000	160850.000
-1.000	-3.000	160900.000
2.000	-5.000	160950.000
3.000	-3.000	161000.000
5.000	-4.000	161050.000
0.000	-1.000	161100.000
0.000	-2.000	161150.000
2.000	1.000	161200.000
3.000	-2.000	161250.000
-8.000	-4.000	161300.000
4.000	-1.000	161350.000
4.000	-1.000	161400.000
7.000	-3.000	161450.000
4.000	-9.000	161500.000
4.000	-2.000	161550.000
3.000	-3.000	161600.000
3.000	4.000	161650.000
3.000	-5.000	161700.000
1.000	-4.000	161750.000
5.000	0.000	161800.000
2.000	2.000	161850.000
-2.000	1.000	161900.000
6.000	-9.000	161950.000
3.000	-4.000	162000.000
1.000	-2.000	162050.000
0.000	1.000	162100.000
0.000	1.000	162150.000
5.000	-6.000	162200.000
5.000	-7.000	162250.000
2.000	-3.000	162300.000
0.000	-1.000	162350.000
2.000	-3.000	162400.000
10.000	6.000	162450.000
3.000	-2.000	162500.000
-4.000	2.000	162550.000
-4.000	-5.000	162600.000
5.000	-9.000	162650.000
8.000	-2.000	162700.000
-4.000	-5.000	162750.000
3.000	1.000	162800.000
1.000	-2.000	162850.000
3.000	-3.000	162900.000
1.000	2.000	162950.000
-1.000	0.000	163000.000
-2.000	-1.000	163050.000
5.000	-2.000	163100.000
13.000	-1.000	163150.000
5.000	-2.000	163200.000
-2.000	-9.000	163250.000
3.000	-1.000	163300.000
5.000	3.000	163350.000
4.000	-6.000	163400.000
2.000	-3.000	163450.000
0.000	-1.000	163500.000
0.000	-1.000	163550.000
4.000	0.000	163600.000
8.000	-5.000	163650.000
5.000	-2.000	163700.000
3.000	-2.000	163750.000
4.000	-7.000	163800.000
3.000	-1.000	163850.000
11.000	-1.000	163900.000
4.000	-5.000	163950.000
-1.000	-4.000	164000.000
2.000	0.000	164050.000
3.000	-4.000	164100.000
3.000	-7.000	164150.000
7.000	-7.000	164200.000
3.000	-7.000	164250.000
-3.000	-14.000	164300.000
-3.000	-5.000	164350.000
7.000	1.000	164400.000
2.000	-4.000	164450.000
5.000	-5.000	164500.000
3.000	3.000	164550.000
5.000	-2.000	164600.000
3.000	-4.000	164650.000
5.000	-1.000	164700.000
6.000	-3.000	164750.000
3.000	-3.000	164800.000
2.000	0.000	164850.000
2.000	-6.000	164900.000
-2.000	-5.000	164950.000
7.000	3.000	165000.000
4.000	-5.000	165050.000
7.000	-4.000	165100.000
-3.000	-8.000	165150.000
1.000	-2.000	165200.000
-2.000	-2.000	165250.000
3.000	-7.000	165300.000
3.000	-4.000	165350.000
2.000	-3.000	165400.000
-2.000	-1.000	165450.000
0.000	-5.000	165500.000
2.000	1.000	165550.000
1.000	-6.000	165600.000
0.000	-6.000	165650.000
3.000	-1.000	165700.000
1.000	-1.000	165750.000
2.000	4.000	165800.000
1.000	0.000	165850.000
4.000	4.000	165900.000
5.000	-2.000	165950.000
3.000	-8.000	166000.000
0.000	-3.000	166050.000
-5.000	-8.000	166100.000
-3.000	-1.000	166150.000
-1.000	0.000	166200.000
5.000	-3.000	166250.000
3.000	1.000	166300.000
5.000	-4.000	166350.000
4.000	-2.000	166400.000
3.000	1.000	166450.000
2.000	-7.000	166500.000
3.000	-6.000	166550.000
5.000	-3.000	166600.000
-1.000	2.000	166650.000
0.000	-2.000	166700.000
5.000	-3.000	166750.000
8.000	-4.000	166800.000
3.000	-8.000	166850.000
3.000	1.000	166900.000
5.000	-7.000	166950.000
4.000	-1.000	167000.000
2.000	-3.000	167050.000
2.000	-5.000	167100.000
-3.000	-1.000	167150.000
3.000	-3.000	167200.000
3.000	2.000	167250.000
5.000	-3.000	167300.000
1.000	0.000	167350.000
1.000	-4.000	167400.000
-3.000	-1.000	167450.000
-1.000	-4.000	167500.000
3.000	-8.000	167550.000
-2.000	-3.000	167600.000
9.000	-7.000	167650.000
0.000	-5.000	167700.000
-4.000	-6.000	167750.000
5.000	-7.000	167800.000
2.000	-5.000	167850.000
-1.000	0.000	167900.000
-3.000	1.000	167950.000
2.000	-7.000	168000.000
4.000	-4.000	168050.000
3.000	-6.000	168100.000
7.000	-7.000	168150.000
2.000	1.000	168200.000
5.000	2.000	168250.000
4.000	-7.000	168300.000
3.000	-7.000	168350.000
5.000	-1.000	168400.000
2.000	-4.000	168450.000
9.000	0.000	168500.000
3.000	-4.000	168550.000
0.000	0.000	168600.000
1.000	-1.000	168650.000
-1.000	2.000	168700.000
3.000	-5.000	168750.000
-1.000	0.000	168800.000
0.000	-1.000	168850.000
4.000	-2.000	168900.000
0.000	-5.000	168950.000
8.000	-3.000	169000.000
4.000	-4.000	169050.000
3.000	-4.000	169100.000
0.000	-5.000	169150.000
-3.000	-5.000	169200.000
1.000	-8.000	169250.000
1.000	-1.000	169300.000
-1.000	-4.000	169350.000
2.000	-1.000	169400.000
1.000	-4.000	169450.000
3.000	-1.000	169500.000
-3.000	-3.000	169550.000
5.000	-5.000	169600.000
0.000	-3.000	169650.000
2.000	-6.000	169700.000
-2.000	-3.000	169750.000
8.000	-1.000	169800.000
8.000	1.000	169850.000
5.000	-8.000	169900.000
3.000	-7.000	169950.000
3.000	0.000	170000.000
4.000	-6.000	170050.000
2.000	-9.000	170100.000
6.000	-3.000	170150.000
0.000	-2.000	170200.000
-4.000	-2.000	170250.000
-1.000	1.000	170300.000
1.000	1.000	170350.000
4.000	-3.000	170400.000
4.000	0.000	170450.000
0.000	0.000	170500.000
0.000	-8.000	170550.000
3.000	2.000	170600.000
6.000	3.000	170650.000
4.000	-5.000	170700.000
10.000	-9.000	170750.000
3.000	-1.000	170800.000
-3.000	-1.000	170850.000
-1.000	3.000	170900.000
2.000	-2.000	170950.000
4.000	-1.000	171000.000
-4.000	-5.000	171050.000
-1.000	-4.000	171100.000
0.000	-1.000	171150.000
-2.000	0.000	171200.000
4.000	-3.000	171250.000
2.000	-2.000	171300.000
5.000	5.000	171350.000
4.000	0.000	171400.000
5.000	-4.000	171450.000
3.000	6.000	171500.000
0.000	-5.000	171550.000
1.000	-4.000	171600.000
0.000	1.000	171650.000
3.000	-8.000	171700.000
4.000	-2.000	171750.000
2.000	-5.000	171800.000
6.000	-6.000	171850.000
1.000	-2.000	171900.000
3.000	1.000	171950.000
3.000	-4.000	172000.000
4.000	-3.000	172050.000
0.000	-6.000	172100.000
1.000	-6.000	172150.000
0.000	-5.000	172200.000
3.000	-10.000	172250.000
2.000	-4.000	172300.000
0.000	1.000	172350.000
1.000	-1.000	172400.000
-2.000	-5.000	172450.000
-2.000	0.000	172500.000
1.000	-1.000	172550.000
5.000	-7.000	172600.000
5.000	3.000	172650.000
4.000	-2.000	172700.000
1.000	-8.000	172750.000
-6.000	0.000	172800.000
1.000	-5.000	172850.000
3.000	-6.000	172900.000
2.000	-5.000	172950.000
12.000	0.000	173000.000
8.000	-2.000	173050.000
3.000	3.000	173100.000
-1.000	-2.000	173150.000
-1.000	-1.000	173200.000
7.000	-1.000	173250.000
2.000	4.000	173300.000
2.000	-1.000	173350.000
7.000	4.000	173400.000
0.000	1.000	173450.000
0.000	1.000	173500.000
2.000	1.000	173550.000
3.000	-3.000	173600.000
0.000	-4.000	173650.000
5.000	4.000	173700.000
7.000	1.000	173750.000
4.000	-8.000	173800.000
2.000	-5.000	173850.000
1.000	-3.000	173900.000
3.000	-6.000	173950.000
5.000	-3.000	174000.000
4.000	-8.000	174050.000
10.000	-6.000	174100.000
2.000	2.000	174150.000
6.000	-4.000	174200.000
2.000	0.000	174250.000
0.000	1.000	174300.000
1.000	-7.000	174350.000
3.000	0.000	174400.000
10.000	-1.000	174450.000
6.000	-3.000	174500.000
6.000	2.000	174550.000
6.000	3.000	174600.000
6.000	-3.000	174650.000
2.000	-5.000	174700.000
5.000	-1.000	174750.000
1.000	-4.000	174800.000
3.000	-2.000	174850.000
7.000	4.000	174900.000
-1.000	0.000	174950.000
4.000	-1.000	175000.000
2.000	3.000	175050.000
-5.000	3.000	175100.000
3.000	-3.000	175150.000
5.000	-2.000	175200.000
4.000	0.000	175250.000
0.000	-3.000	175300.000
-3.000	3.000	175350.000
-2.000	-4.000	175400.000
6.000	-1.000	175450.000
-1.000	-5.000	175500.000
0.000	2.000	175550.000
5.000	3.000	175600.000
1.000	1.000	175650.000
-2.000	-2.000	175700.000
3.000	-2.000	175750.000
-1.000	-1.000	175800.000
-1.000	2.000	175850.000
-2.000	4.000	175900.000
-1.000	-5.000	175950.000
-1.000	-7.000	176000.000
4.000	-3.000	176050.000
1.000	-1.000	176100.000
5.000	1.000	176150.000
-1.000	-3.000	176200.000
1.000	-4.000	176250.000
3.000	-1.000	176300.000
-2.000	0.000	176350.000
2.000	2.000	176400.000
-1.000	-4.000	176450.000
-1.000	-3.000	176500.000
3.000	-4.000	176550.000
1.000	6.000	176600.000
2.000	1.000	176650.000
5.000	-2.000	176700.000
4.000	-6.000	176750.000
2.000	-1.000	176800.000
1.000	-1.000	176850.000
-2.000	1.000	176900.000
6.000	-5.000	176950.000
-1.000	-5.000	177000.000
-1.000	-1.000	177050.000
7.000	-5.000	177100.000
4.000	-3.000	177150.000
0.000	-1.000	177200.000
-4.000	-5.000	177250.000
4.000	-1.000	177300.000
4.000	1.000	177350.000
4.000	1.000	177400.000
6.000	-1.000	177450.000
0.000	0.000	177500.000
4.000	-1.000	177550.000
3.000	-2.000	177600.000
0.000	2.000	177650.000
-2.000	-2.000	177700.000
-4.000	-2.000	177750.000
-1.000	-1.000	177800.000
5.000	2.000	177850.000
4.000	-2.000	177900.000
3.000	-2.000	177950.000
1.000	2.000	178000.000
4.000	5.000	178050.000
5.000	-2.000	178100.000
1.000	-10.000	178150.000
0.000	-7.000	178200.000
0.000	1.000	178250.000
4.000	-2.000	178300.000
3.000	-7.000	178350.000
3.000	-2.000	178400.000
4.000	-4.000	178450.000
4.000	-3.000	178500.000
-2.000	5.000	178550.000
0.000	-7.000	178600.000
5.000	-2.000	178650.000
0.000	-2.000	178700.000
1.000	-5.000	178750.000
5.000	-3.000	178800.000
3.000	2.000	178850.000
1.000	-1.000	178900.000
7.000	4.000	178950.000
4.000	-1.000	179000.000
3.000	-3.000	179050.000
4.000	0.000	179100.000
3.000	0.000	179150.000
7.000	-3.000	179200.000
4.000	-6.000	179250.000
3.000	-5.000	179300.000
4.000	-3.000	179350.000
1.000	-3.000	179400.000
-6.000	-2.000	179450.000
0.000	-7.000	179500.000
1.000	0.000	179550.000
-3.000	-7.000	179600.000
3.000	-2.000	179650.000
9.000	1.000	179700.000
0.000	-2.000	179750.000
-3.000	-2.000	179800.000
0.000	-7.000	179850.000
3.000	-5.000	179900.000
7.000	-3.000	179950.000
5.000	-1.000	180000.000
3.000	4.000	180050.000
5.000	2.000	180100.000
3.000	5.000	180150.000
11.000	-4.000	180200.000
-1.000	-1.000	180250.000
2.000	-2.000	180300.000
0.000	-4.000	180350.000
0.000	1.000	180400.000
0.000	2.000	180450.000
2.000	-4.000	180500.000
7.000	-4.000	180550.000
6.000	-4.000	180600.000
5.000	4.000	180650.000
1.000	-1.000	180700.000
-3.000	8.000	180750.000
0.000	-3.000	180800.000
2.000	-2.000	180850.000
4.000	6.000	180900.000
4.000	-2.000	180950.000
1.000	-4.000	181000.000
3.000	-4.000	181050.000
7.000	-1.000	181100.000
2.000	2.000	181150.000
-1.000	-2.000	181200.000
2.000	-1.000	181250.000
4.000	-2.000	181300.000
2.000	-5.000	181350.000
7.000	-8.000	181400.000
0.000	-4.000	181450.000
1.000	4.000	181500.000
5.000	2.000	181550.000
6.000	-4.000	181600.000
6.000	-7.000	181650.000
0.000	-2.000	181700.000
5.000	-4.000	181750.000
4.000	-3.000	181800.000
5.000	-3.000	181850.000
0.000	1.000	181900.000
8.000	-2.000	181950.000
6.000	0.000	182000.000
3.000	3.000	182050.000
4.000	-2.000	182100.000
7.000	0.000	182150.000
3.000	-2.000	182200.000
4.000	1.000	182250.000
-1.000	-4.000	182300.000
2.000	-8.000	182350.000
6.000	3.000	182400.000
0.000	5.000	182450.000
0.000	-3.000	182500.000
5.000	-1.000	182550.000
7.000	-7.000	182600.000
8.000	-5.000	182650.000
6.000	-2.000	182700.000
4.000	-5.000	182750.000
7.000	4.000	182800.000
1.000	-2.000	182850.000
-4.000	-3.000	182900.000
7.000	-2.000	182950.000
4.000	3.000	183000.000
2.000	-2.000	183050.000
-1.000	-2.000	183100.000
1.000	-1.000	183150.000
5.000	-5.000	183200.000
2.000	0.000	183250.000
3.000	-1.000	183300.000
5.000	2.000	183350.000
-1.000	-2.000	183400.000
4.000	-2.000	183450.000
-1.000	-1.000	183500.000
5.000	-10.000	183550.000
5.000	1.000	183600.000
4.000	-1.000	183650.000
2.000	-2.000	183700.000
5.000	4.000	183750.000
4.000	0.000	183800.000
4.000	-2.000	183850.000
-3.000	-6.000	183900.000
4.000	1.000	183950.000
5.000	1.000	184000.000
4.000	-3.000	184050.000
7.000	1.000	184100.000
1.000	-5.000	184150.000
5.000	0.000	184200.000
2.000	2.000	184250.000
6.000	-1.000	184300.000
3.000	1.000	184350.000
3.000	0.000	184400.000
-1.000	-2.000	184450.000
4.000	0.000	184500.000
0.000	-2.000	184550.000
4.000	-4.000	184600.000
10.000	5.000	184650.000
4.000	3.000	184700.000
2.000	-7.000	184750.000
4.000	-9.000	184800.000
-3.000	-1.000	184850.000
1.000	0.000	184900.000
3.000	-2.000	184950.000
3.000	-1.000	185000.000
5.000	-3.000	185050.000
5.000	-5.000	185100.000
6.000	-5.000	185150.000
1.000	-4.000	185200.000
1.000	-1.000	185250.000
3.000	-3.000	185300.000
3.000	-5.000	185350.000
6.000	-3.000	185400.000
4.000	5.000	185450.000
-2.000	2.000	185500.000
2.000	1.000	185550.000
3.000	-8.000	185600.000
1.000	-4.000	185650.000
7.000	-6.000	185700.000
3.000	0.000	185750.000
4.000	0.000	185800.000
2.000	-3.000	185850.000
0.000	1.000	185900.000
0.000	0.000	185950.000
4.000	-3.000	186000.000
2.000	-4.000	186050.000
3.000	-2.000	186100.000
-4.000	-6.000	186150.000
2.000	-2.000	186200.000
3.000	-5.000	186250.000
1.000	-4.000	186300.000
3.000	0.000	186350.000
4.000	1.000	186400.000
4.000	-1.000	186450.000
7.000	-5.000	186500.000
2.000	-2.000	186550.000
2.000	-1.000	186600.000
7.000	1.000	186650.000
-1.000	-3.000	186700.000
1.000	-3.000	186750.000
3.000	-2.000	186800.000
4.000	0.000	186850.000
2.000	-2.000	186900.000
6.000	-4.000	186950.000
8.000	5.000	187000.000
4.000	-4.000	187050.000
3.000	-3.000	187100.000
4.000	1.000	187150.000
3.000	-3.000	187200.000
0.000	-1.000	187250.000
1.000	-2.000	187300.000
9.000	-4.000	187350.000
2.000	0.000	187400.000
6.000	-1.000	187450.000
-1.000	-1.000	187500.000
0.000	1.000	187550.000
6.000	0.000	187600.000
3.000	-8.000	187650.000
-1.000	-1.000	187700.000
-4.000	3.000	187750.000
1.000	-5.000	187800.000
8.000	-8.000	187850.000
3.000	-1.000	187900.000
1.000	0.000	187950.000
9.000	1.000	188000.000
2.000	-7.000	188050.000
1.000	-12.000	188100.000
4.000	0.000	188150.000
7.000	-4.000	188200.000
-1.000	1.000	188250.000
3.000	0.000	188300.000
5.000	1.000	188350.000
8.000	5.000	188400.000
9.000	1.000	188450.000
8.000	4.000	188500.000
5.000	-4.000	188550.000
10.000	-2.000	188600.000
4.000	-3.000	188650.000
3.000	-4.000	188700.000
7.000	-2.000	188750.000
5.000	-3.000	188800.000
4.000	-2.000	188850.000
3.000	-1.000	188900.000
0.000	0.000	188950.000
4.000	-6.000	189000.000
2.000	0.000	189050.000
2.000	-3.000	189100.000
0.000	-3.000	189150.000
2.000	-3.000	189200.000
-6.000	-8.000	189250.000
2.000	-2.000	189300.000
4.000	-3.000	189350.000
3.000	4.000	189400.000
5.000	-1.000	189450.000
4.000	-4.000	189500.000
4.000	0.000	189550.000
6.000	0.000	189600.000
0.000	-1.000	189650.000
5.000	3.000	189700.000
5.000	-5.000	189750.000
2.000	-1.000	189800.000
2.000	-3.000	189850.000
6.000	-6.000	189900.000
6.000	-3.000	189950.000
-3.000	-2.000	190000.000
-6.000	4.000	190050.000
3.000	0.000	190100.000
3.000	-4.000	190150.000
-6.000	-2.000	190200.000
1.000	-3.000	190250.000
1.000	-5.000	190300.000
-2.000	-6.000	190350.000
0.000	-6.000	190400.000
9.000	-1.000	190450.000
8.000	1.000	190500.000
-4.000	-8.000	190550.000
2.000	-5.000	190600.000
3.000	-3.000	190650.000
7.000	-3.000	190700.000
3.000	-4.000	190750.000
0.000	-1.000	190800.000
3.000	-6.000	190850.000
3.000	-3.000	190900.000
0.000	-3.000	190950.000
2.000	-2.000	191000.000
2.000	3.000	191050.000
5.000	-2.000	191100.000
7.000	-5.000	191150.000
-2.000	-6.000	191200.000
2.000	-2.000	191250.000
6.000	-5.000	191300.000
4.000	3.000	191350.000
3.000	0.000	191400.000
3.000	-2.000	191450.000
6.000	-4.000	191500.000
1.000	-1.000	191550.000
8.000	-4.000	191600.000
7.000	-3.000	191650.000
5.000	2.000	191700.000
6.000	-2.000	191750.000
3.000	-1.000	191800.000
-2.000	-1.000	191850.000
3.000	-6.000	191900.000
2.000	-3.000	191950.000
3.000	-5.000	192000.000
6.000	-3.000	192050.000
3.000	-3.000	192100.000
0.000	-5.000	192150.000
0.000	-2.000	192200.000
4.000	0.000	192250.000
-2.000	-5.000	192300.000
1.000	-3.000	192350.000
4.000	-2.000	192400.000
6.000	0.000	192450.000
-1.000	1.000	192500.000
0.000	-6.000	192550.000
3.000	0.000	192600.000
5.000	-1.000	192650.000
6.000	-4.000	192700.000
6.000	-1.000	192750.000
2.000	2.000	192800.000
2.000	-7.000	192850.000
2.000	2.000	192900.000
-4.000	-2.000	192950.000
-1.000	-2.000	193000.000
6.000	-2.000	193050.000
2.000	-3.000	193100.000
0.000	-2.000	193150.000
-2.000	-5.000	193200.000
2.000	1.000	193250.000
1.000	-5.000	193300.000
5.000	-2.000	193350.000
3.000	-3.000	193400.000
2.000	-6.000	193450.000
1.000	-4.000	193500.000
5.000	-2.000	193550.000
-2.000	-5.000	193600.000
4.000	-2.000	193650.000
2.000	1.000	193700.000
6.000	-5.000	193750.000
3.000	-5.000	193800.000
-3.000	-5.000	193850.000
1.000	-6.000	193900.000
8.000	-1.000	193950.000
8.000	-10.000	194000.000
3.000	-2.000	194050.000
8.000	-5.000	194100.000
7.000	-5.000	194150.000
3.000	-2.000	194200.000
2.000	-3.000	194250.000
0.000	-9.000	194300.000
6.000	-3.000	194350.000
3.000	1.000	194400.000
6.000	0.000	194450.000
1.000	-6.000	194500.000
1.000	0.000	194550.000
2.000	-2.000	194600.000
7.000	-1.000	194650.000
1.000	2.000	194700.000
3.000	-5.000	194750.000
-1.000	-1.000	194800.000
1.000	-4.000	194850.000
-1.000	-1.000	194900.000
-1.000	1.000	194950.000
1.000	-8.000	195000.000
7.000	-6.000	195050.000
5.000	-4.000	195100.000
2.000	-5.000	195150.000
1.000	-5.000	195200.000
3.000	-10.000	195250.000
-1.000	-6.000	195300.000
1.000	-1.000	195350.000
7.000	-4.000	195400.000
13.000	-5.000	195450.000
1.000	-1.000	195500.000
2.000	-2.000	195550.000
2.000	-2.000	195600.000
-4.000	3.000	195650.000
-2.000	-3.000	195700.000
6.000	1.000	195750.000
2.000	0.000	195800.000
7.000	-3.000	195850.000
2.000	-5.000	195900.000
-2.000	-3.000	195950.000
2.000	3.000	196000.000
